eval,key,objective,RMSE,diff_mean,diff_std,pearson_r,slope,slope_error,intercept,elapsed_s,D_H,D_C,D_N,D_O,Q_H,Q_C,Q_N,Q_O,error
85,a5bdfd6edfd7,1.1978158549474927e-06,0.5821998684053002,-0.5084697948843293,0.2857825068997349,0.9915811852906911,1.000001197815855,1.1978158549474927e-06,-0.5084671223189925,0.5698692798614502,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.590509786534403,3.4,3.0,
86,03d2da230e51,0.05378680803775482,0.40718597384570765,-0.29193427139124717,0.28606604081968634,0.9921664907946341,0.9462131919622452,0.05378680803775482,-0.41194333473477834,0.5673809051513672,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,2.218847050625473,3.0,
87,00611d02be80,0.00589903235689393,0.559681812684989,-0.48459638326626486,0.28219715488507224,0.991709145409896,0.9941009676431061,0.00589903235689393,-0.49775829737887006,0.5687241554260254,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.2811529493745266,3.0,
88,7a9e32339375,0.027853062009046914,0.6943623129388604,-0.6213394094261803,0.3123740594984447,0.9908519513312407,1.027853062009047,0.027853062009046914,-0.5591936899663337,0.569183349609375,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.937694101250946,3.0,
89,26155f60e367,0.0077513202711160245,0.5527283923444314,-0.47710525239641827,0.28124031926566023,0.9917468280504325,0.992248679728884,0.0077513202711160245,-0.4943999891422657,0.5698947906494141,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.243415789533087,3.0,
90,41ddd7347bdc,0.0034577340728865202,0.5956264977719,-0.5224641230845468,0.28823657603549124,0.9915017592187081,1.0034577340728865,0.0034577340728865202,-0.5147492308550846,0.573632001876831,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.468759939214474,3.0,
91,282eb888525f,0.01261251505475558,0.6319383273339779,-0.5595492456381845,0.2959701983483008,0.9912744157397034,1.0126125150547556,0.01261251505475558,-0.5314082167623891,0.5697109699249268,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.647876850626456,3.0,
92,3c9091b6fb78,0.0007819361231855559,0.5852161263223808,-0.5116307908364184,0.28630922270640685,0.9915638259128495,1.0007819361231856,0.0007819361231855559,-0.509886135870613,0.5680720806121826,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4156034750386746,3.0,
93,ea10e05453c6,0.0005617263483346235,0.5800265707642843,-0.5061919663863385,0.28540085672674326,0.9915941856292763,0.9994382736516654,0.0005617263483346235,-0.5074452895594064,0.571768045425415,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.3887650872954667,3.0,
94,98cc36c6856e,0.0002802692596616252,0.5811114396348112,-0.5073311432243556,0.28558780023872,0.9915878718561483,0.9997197307403384,0.0002802692596616252,-0.5079564796695384,0.5681991577148438,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.3943951572179363,3.0,
95,1785f0ba5a7c,3.4643795018274304e-05,0.5823266767796637,-0.5086058273539501,0.2857990609295415,0.9915807789003592,1.0000346437950183,3.4643795018274304e-05,-0.5085285301589237,0.5714418888092041,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.400689225416432,3.0,
96,1d66e36cef96,0.00031990241166623967,0.5834287057848909,-0.5097605007793807,0.28599234112434635,0.9915743273784269,1.0003199024116662,0.00031990241166623967,-0.5090467348916858,0.5695631504058838,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4063859618554284,3.0,
97,5158981340f6,8.56203497634489e-06,0.5822259660396107,-0.508500244540361,0.28578148049894503,0.9915813674694117,1.0000085620349763,8.56203497634489e-06,-0.5084811409379121,0.5695297718048096,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.0,
98,c5b471c8f147,5.957075092655195e-05,0.5819629425751873,-0.508224453161186,0.28573562308227923,0.9915829042265567,0.9999404292490734,5.957075092655195e-05,-0.5083573673511559,0.5755577087402344,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.398806752862911,3.0,
99,f7b169cacc50,1.7463635142433986e-05,0.582125526300357,-0.5083949397620708,0.2857639537182857,0.9915819545230162,0.9999825363648576,1.7463635142433986e-05,-0.5084339046044283,0.5721654891967773,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.399648141741807,3.0,
100,89c6ffef6624,0.06264738558782557,0.452182840928019,-0.33437327484984714,0.3067763144589989,0.991169509994273,0.9373526144121744,0.06264738558782557,-0.4741520484859155,0.5650722980499268,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.218847050625473,
101,5d73da2ca936,0.024286888344374535,0.6503474465508499,-0.5758815351202954,0.3045308076132152,0.9911713345866957,1.0242868883443745,0.024286888344374535,-0.5216926581805944,0.5706181526184082,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.2811529493745266,
102,d77e1a84acc7,0.08399839141398369,0.8387167965814393,-0.7413277810620003,0.39532688379126035,0.9892917386736994,1.0839983914139837,0.08399839141398369,-0.5539106681357333,0.5700058937072754,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.937694101250946,
103,7a415838142d,0.0004790208613408842,0.5809310291737212,-0.5071464256734379,0.285548229095344,0.9915869444197041,0.9995209791386591,0.0004790208613408842,-0.5082152164604137,0.574007511138916,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.994250663741911,
104,bd71c98bfd46,0.011129634954115342,0.5534973026688175,-0.4775693110988878,0.2819752625254332,0.9916797519755867,0.9888703650458847,0.011129634954115342,-0.5024017396241383,0.5858502388000488,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.8675562973947546,
105,bf926c855c82,0.0029823710463317,0.5901927463637792,-0.5167566985144294,0.28733281840428726,0.9915449421017832,1.0029823710463317,0.0029823710463317,-0.5101024357152353,0.5653505325317383,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.0349729464927466,
106,d3993f151fb3,0.0017490747876243162,0.5775733600827143,-0.5036199836508783,0.28496884129034566,0.9916009406442866,0.9982509252123757,0.0017490747876243162,-0.5075225172764715,0.5659613609313965,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.979254564690796,
107,6307d20d2e40,0.00025421147044735193,0.5828795794334397,-0.5091822903801067,0.285901260092678,0.9915785151993789,1.0002542114704474,0.00025421147044735193,-0.5086150940438211,0.5688331127166748,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.0028949351976837,
108,4b8ec24c741b,0.00033196036534910434,0.5830866527464633,-0.5093981961166024,0.2859394865033375,0.9915776065174554,1.000331960365349,0.00033196036534910434,-0.5086575265367179,0.5684528350830078,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.003810965240278,
109,290bbdcb8d53,1.7402959123447026e-05,0.5821569556713093,-0.5084281852139707,0.28576890790936416,0.991581667322109,0.9999825970408766,1.7402959123447026e-05,-0.508467014676065,0.561542272567749,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.9996939501059754,
110,445215100f5c,0.00019376294752648793,0.5816882197994278,-0.5079384565470058,0.2856839685275807,0.991583695110998,0.9998062370524735,0.00019376294752648793,-0.5083707802094748,0.5689349174499512,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,2.997614799725402,
111,3dab45e006cf,1.4037298363689388e-05,0.5822405468630999,-0.5085154698508754,0.28578413610341574,0.9915813040678604,1.0000140372983637,1.4037298363689388e-05,-0.5084841498471443,0.5676617622375488,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.0000645419420917,
112,d6720d86af78,4.231818061439796e-05,0.5823157530861162,-0.5085939876980784,0.28579785464405216,0.9915809769543074,1.0000423181806144,4.231818061439796e-05,-0.5084995674228635,0.5675134658813477,2.4996332716163634,0.2685762824727005,0.7931461368949729,0.1998674239250537,3.9996410967334066,2.5908431200035547,3.4001681486667206,3.0003978752763825,
113,158e9cf185e4,1.9976130998244912e-05,0.5822562034467919,-0.5085322764854421,0.2857861598023397,0.9915812851725176,1.0000199761309982,1.9976130998244912e-05,-0.508487705765265,0.5689218044281006,2.4998127008422335,0.26851269829645574,0.7931692465861746,0.19986740806249387,4.0,2.590842024394435,3.400168168785496,3.0000645496644536,
114,fedfeb9ce1a1,0.04402375383427781,0.5020564184529511,-0.38438639585688605,0.3254804979120118,0.9891381760897566,0.9559762461657222,0.04402375383427781,-0.48261214405167396,0.5667176246643066,1.263899066336529,0.7064823210188028,0.6339890332908873,0.19997666982784454,1.5278640450004204,2.5983886113176102,3.400029590085118,3.0000113578156604,
115,40e769debbb3,0.026437171515609204,0.524638020557507,-0.43366270296377996,0.297563315839096,0.9907460968316456,0.9735628284843908,0.026437171515609204,-0.49264928920651835,0.5649318695068359,1.7359760675582931,0.5391928111788344,0.6947904644332291,0.1999349355471514,2.4721359549995787,2.5955060716120126,3.4000825224385456,3.000031675293975,
116,1e084a581cf9,0.016047733954792087,0.5441612177211526,-0.46300410663750174,0.28812461570086817,0.9912962786738617,0.9839522660452079,0.016047733954792087,-0.4988097919153683,0.5761358737945557,2.027735699620469,0.4358022081364241,0.7323678154438328,0.199909142343187,3.055728090000841,2.5937245641000324,3.4001152364320686,3.000044232186139,
117,c00714a8f6b5,0.009804381987543853,0.5578938490245843,-0.4806853464788065,0.2853770638860157,0.9914875766969022,0.9901956180124561,0.009804381987543853,-0.5025608721311469,0.576209306716919,2.2080530687800577,0.3719033013388662,0.755591895575571,0.19989320126645824,3.416407864998738,2.592623531906415,3.400135454791973,3.0000519927722893,
118,33fa02a67550,0.006011926997405048,0.566915852760645,-0.491434531638209,0.2848401289434163,0.9915535359179496,0.993988073002595,0.006011926997405048,-0.504848336141014,0.5617485046386719,2.319495331682645,0.3324116050940137,0.7699451664544363,0.19988334913922262,3.639320225002103,2.5919430565880517,3.400147950425591,3.000056789078303,
119,c6d6a2319954,0.003692862455950907,0.5726735340260898,-0.4980085796153963,0.28494127761863386,0.9915753548024927,0.9963071375440491,0.003692862455950907,-0.5062480900188427,0.5667812824249268,2.388370437939646,0.30800439454130824,0.7788159757073093,0.19987726018972948,3.777087639996635,2.5915224997127977,3.400155673151878,3.00005975335844,
120,86b2e8b82e8d,0.002268962062186408,0.5762964642652977,-0.5020449580405185,0.28516581974354577,0.9915818354817136,0.9977310379378136,0.002268962062186408,-0.5071074635465891,0.5703704357147217,2.4309375945852327,0.2929199088491612,0.7842984373333017,0.19987349701198698,3.8622325850054677,2.5912625812696883,3.400160446059209,3.0000615853843167,
121,b31534e395d4,0.0013924871128516703,0.5785589396145875,-0.5045292439137526,0.2853655758914029,0.9915832190780373,0.9986075128871483,0.0013924871128516703,-0.5076361595354052,0.5637922286987305,2.4572455441966468,0.2835971839886028,0.7876867849601822,0.19987117124023637,3.9148550549911674,2.591101942837544,3.400163395878165,3.000062717638577,
122,bd4f437846dc,0.0008521446272932165,0.5799659097984536,-0.5060606807851076,0.2855120907290424,0.9915830854679343,0.9991478553727068,0.0008521446272932165,-0.5079619848833717,0.5644288063049316,2.47350475123082,0.2778354231570141,0.7897808989592943,0.19986973383424445,3.947377530014301,2.591002662826579,3.4001652189665403,3.0000634174101934,
123,3ed35c0400af,0.0005187076485946296,0.5808387443765097,-0.507005680126082,0.2856113966610162,0.9915826279483084,0.9994812923514054,0.0005187076485946296,-0.5081630200264778,0.5700674057006836,2.4835534938080603,0.27427445912804443,0.7910751325870625,0.1998688454684858,3.9674775249768666,2.5909413044053995,3.4001663456971207,3.000063849892837,
124,c3896eaabd6c,0.0003128293608395394,0.5813794427201907,-0.5075891799463829,0.285676096448049,0.9915822029226885,0.9996871706391605,0.0003128293608395394,-0.5082871644513274,0.5641639232635498,2.489763958264993,0.2720736623254254,0.7918750129584063,0.19986829642825252,3.9799000050374342,2.5909033828156143,3.4001670420549157,3.00006411718181,
125,88b165a433b0,0.00018566175787226857,0.5817140674355685,-0.5079495692569824,0.28571735206551685,0.991581885993949,0.9998143382421277,0.00018566175787226857,-0.5083638175545466,0.5710036754608154,2.4936022363853008,0.2707134950990747,0.7923693662148308,0.19986795710272715,3.9875775199394328,2.5908799459842196,3.400167472427701,3.0000642823754804,
126,e2251a1ac0e3,0.00010709799997365987,0.5819209926931681,-0.5081721487989195,0.2857433310665339,0.9915816695288783,0.9998929020000263,0.00010709799997365987,-0.5084111057315157,0.5722918510437012,2.495974422721926,0.26987286552280637,0.7926748933297503,0.1998677473880192,3.9923224850980015,2.590865461225829,3.4001677384127107,3.0000643844707833,
127,1e639ab27a4a,5.8552795092925436e-05,0.5820490171792531,-0.5083097539032151,0.28575958020910525,0.991581527366355,0.9999414472049071,5.8552795092925436e-05,-0.5084403968313173,0.5710451602935791,2.4974405145056084,0.2693533278727241,0.7928637194712552,0.19986761777720177,3.9952550348414313,2.5908565091528253,3.4001679028004865,3.0000644475691507,
128,ffcc656189bf,2.855358565434507e-05,0.5821281325698053,-0.5083947495783501,0.28576968945929604,0.9915814367224575,0.9999714464143457,2.855358565434507e-05,-0.5084584583053521,0.5684010982513428,2.4983466090585513,0.269032235946538,0.7929804204446698,0.1998675376733113,3.99706745025657,2.5908509764674386,3.40016800439772,3.000064486566086,
129,c45a38f858e7,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5749402046203613,2.498906606289291,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
130,5f56d13628f8,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5579488277435303,0.9549150281252627,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
131,5a281416d696,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5756866931915283,1.5450849718747368,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
132,fdc4dfecdf64,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5622928142547607,1.9098300562505255,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
133,bfeafb0a78e9,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5704135894775391,2.1352549156242113,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
134,9a2fcc44bd72,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5668792724609375,2.274575140626314,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
135,c48f205e3057,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5685133934020996,2.3606797749978967,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
136,ca8968b1b8de,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5707094669342041,2.4138953656284174,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
137,9ed01bc335db,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5740854740142822,2.4467844093694793,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
138,de54b8876755,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.578406572341919,2.4671109562589377,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
139,8bbf9d92b2e3,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5674662590026855,2.4796734531105415,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
140,bab6a6b3183a,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5763747692108154,2.487437503148396,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
141,0c420a828557,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5659687519073486,2.4922359499621454,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
142,80610ea7a8ea,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5690715312957764,2.495201553186251,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
143,3ce272334ceb,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5625791549682617,2.4970343967758946,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
144,b59800bde38f,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.572634220123291,2.4981671564103567,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
145,9e1c78a28206,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5761008262634277,2.498867240365538,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
146,34bb5c43a055,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5652399063110352,2.4992999160448184,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
147,fa275f53096d,1.0015906732774305e-05,0.582177087408358,-0.508447331976434,0.2857759628708877,0.9915813796088344,0.9999899840932672,1.0015906732774305e-05,-0.5084696794558525,0.5577514171600342,2.4996332493839857,0.2688337902226418,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
148,f0129d3d6739,0.01228710871963501,0.5420978966122867,-0.3864438739211077,0.3831312605181869,0.9847263847389138,0.987712891280365,0.01228710871963501,-0.41385885656161975,0.5625660419464111,2.4996332493839857,0.9549150281252627,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
149,87736711f1e1,0.04066082399826654,0.6002354181321496,-0.2547591108838196,0.5477186053178839,0.9684287751098897,0.9593391760017335,0.04066082399826654,-0.34548149395185684,0.5576691627502441,2.4996332493839857,1.5450849718747368,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
150,bb4cd5dffecc,0.002878640163014423,0.5539431180302489,-0.45652318492816757,0.31619246947931984,0.9896686842997552,0.9971213598369856,0.002878640163014423,-0.4629460035015245,0.560450553894043,2.4996332493839857,0.5901699437494742,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
151,bb521b606e53,3.78450478766279e-06,0.5871916758447921,-0.5154934572610703,0.2833652783031031,0.9917211627344249,0.9999962154952123,3.78450478766279e-06,-0.5155019012437391,0.5600225925445557,2.4996332493839857,0.2198300148518924,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
152,83bcc85fd1fa,6.4756141071597995e-06,0.5844216831133915,-0.5116484798446367,0.2846240637274488,0.9916485358555426,1.0000064756141072,6.4756141071597995e-06,-0.5116340314619969,0.5591585636138916,2.4996332493839857,0.24677255405511525,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
153,edf02c4f644a,4.539424941274461e-06,0.5860332093554947,-0.5138989566529755,0.2838705969826275,0.9916921133622087,1.0000045394249413,4.539424941274461e-06,-0.5138888282933443,0.5585927963256836,2.4996332493839857,0.2310632403806938,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
154,dd9910233220,1.6827767955973627e-05,0.588282460247075,-0.5169777836177767,0.28291630217146857,0.9917468405167663,0.999983172232044,1.6827767955973627e-05,-0.5170153297140089,0.5718011856079102,2.4996332493839857,0.20929359280896997,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
155,0e7def88a712,7.65860246332295e-08,0.5867486261402087,-0.5148858852111585,0.2835550240557205,0.9917102724949942,1.0000000765860246,7.65860246332295e-08,-0.5148857143325118,0.5766000747680664,2.4996332493839857,0.22412072520060153,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
156,d525060a0dfd,9.124712467833973e-07,0.5866376796776648,-0.5147333096620177,0.28360321545439726,0.9917075031527308,1.0000009124712468,9.124712467833973e-07,-0.5147312737572378,0.576268196105957,2.4996332493839857,0.22519615660122838,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
157,8e3e833fb42e,5.225056078916879e-07,0.5868242176462388,-0.5149897467183107,0.283522334532029,0.9917121502388193,0.9999994774943921,5.225056078916879e-07,-0.5149909125322151,0.5800707340240479,2.4996332493839857,0.2233879432118159,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
158,56a056b426e8,3.406533692906777e-07,0.5867142103554822,-0.5148385777546213,0.2835699380984626,0.9917094155873644,1.0000003406533693,3.406533692906777e-07,-0.5148378176892233,0.5764002799987793,2.4996332493839857,0.2244540591971368,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
159,81be918e185e,1.936961312454244e-07,0.5867830359133936,-0.5149331656366019,0.2835401426773767,0.9917111273726641,0.9999998063038688,1.936961312454244e-07,-0.5149335978111853,0.580512523651123,2.4996332493839857,0.22378739120406627,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,3.0000645106675177,
160,be2813edb611,0.06262661340853959,0.4562490759982698,-0.34090655401912795,0.3055856608231228,0.9912528185521537,0.9373733865914604,0.06262661340853959,-0.48063898079300715,0.5765399932861328,2.4996332493839857,0.22412072520060153,0.7930525456127601,0.19986748816638433,3.9981875845848607,2.590847557079821,3.400168067188263,2.218847050625473,
