eval,key,objective,RMSE,diff_mean,mean_error,diff_std,pearson_r,slope,slope_error,intercept,elapsed_s,D_H,D_C,D_N,D_O,Q_H,Q_C,Q_N,Q_O,error
320,a259f99f021e,2.2611131826861937,0.45252939421929,-0.2658455920389765,0.2658455920389765,0.36905883886171015,0.9887871394584962,0.900227123374982,0.09977287662501799,-0.4884587179648233,0.5801665782928467,2.280363202535561,0.320146213235324,0.5239133160708105,0.02034533798171978,1.4816929228404867,3.1380638395828293,1.8661569754531473,3.9106979913311872,
321,727765c87ec9,3.698962540856538,1.2376348856598174,0.09668416953457654,0.09668416953457654,1.2434547281517851,0.910528912293512,1.183934489835664,0.18393448983566407,0.5070785886689804,0.5790965557098389,1.597003715199895,1.39866096249375,2.3451478530788146,0.26125685647863217,0.5809460491493927,0.5149029377279906,2.253484675518748,0.655364633743746,
322,ba00976d6ec9,8.005963941729942,1.3735855438952973,-1.0958149448558003,1.0958149448558003,0.8346522989289578,0.9907998251129747,1.334971985180742,0.334971985180742,-0.34842584231515206,0.5730845928192139,2.107687259775431,0.11973892292873689,0.8301120703123546,1.1705379105260494,1.2784745065604528,4.2907048883436865,1.2886831877071319,4.349982955071288,
323,3798f91d843d,6.382596152572343,1.2158317853599105,-0.7060898378748427,0.7060898378748427,0.9974926740347165,0.9640036540667845,1.2861840662075255,0.28618406620752546,-0.06755628322887482,0.5815920829772949,2.2970916042456047,1.6346009914117379,1.1030255633034414,1.073940010957172,2.3225211195901307,4.871164503768512,2.0093107245276296,3.4289125863523253,
324,bc0cbc96ab9e,2.061844677403814,0.6246061208110536,-0.15710820365000636,0.15710820365000636,0.6092289979265358,0.9730017511290694,1.0981870112498635,0.09818701124986351,0.06196654130094167,0.5893282890319824,1.3066846457453485,1.0228267249490832,1.610387443589075,0.11677309530417102,3.21868600234228,3.8047354845996373,0.6990649904723609,3.4137868979641617,
325,358f92a3f9e1,1.7468181876770486,0.7774978716217734,-0.05191061551203624,0.05191061551203624,0.781800154733859,0.9527289347125383,1.0867216580323784,0.08672165803237841,0.1415826467160986,0.5675647258758545,1.667907077366959,1.0051166316593787,1.5727640628246218,0.6695560772840253,2.1154411107259357,2.8744857413131237,1.571492423694588,0.7042891973511081,
326,e8c690fa0ced,1.5612475178051974,0.451665698709357,-0.28910110376762543,0.28910110376762543,0.3497199680505976,0.9875474262411225,0.9475542508715353,0.05244574912846467,-0.40611799803729287,0.5723521709442139,1.9645679252520984,0.5096652850269984,0.7506578986065087,0.010945370936010335,0.8764977662360871,2.5869428796131997,1.632348189108336,3.9931434515236135,
327,6b0417594437,0.8080982577286823,0.8776009000768732,0.15069573070977568,0.15069573070977568,0.8712941064562295,0.9258339725341032,0.9730892427606691,0.026910757239330896,0.09065248055277801,0.5730319023132324,1.9869907265837947,2.4292348246732516,1.3327552409584755,0.5881940414463531,1.1694832123561403,2.7155050530063627,2.7213294187491015,1.0767103094144297,
328,4cbc569e65a9,4.441707646761091,1.0120220688624886,-0.36181828214210987,0.36181828214210987,0.952488130726645,0.9537766137870313,1.2099652787404365,0.20996527874043647,0.1066560028278368,0.5618166923522949,2.2821170154920405,1.2027572744215664,1.282441075775448,1.2290304738073734,2.9952231479781988,4.080305396798317,1.4498476120469435,1.2556935775856064,
329,91fde96cf579,0.6521132182629437,0.8144883409524758,0.14551063537246203,0.14551063537246203,0.8076215496285821,0.9398647818864021,1.0147035819895436,0.01470358198954358,0.17831725035361662,0.5515224933624268,1.8272767118544675,1.1990001363884932,1.7472137088796102,0.2887131883467553,1.17673238739703,1.2348775414571858,2.046739056717734,0.5292640836937044,
330,4dd8463301a3,6.006134080190512,1.1915932763487618,-0.2982178114443453,0.2982178114443453,1.1626508219131446,0.9462784899954167,1.2943242462838538,0.2943242462838538,0.3584781034911959,0.5616793632507324,2.2124075760291033,0.6285377687490862,2.214661710034912,0.6142719691372802,3.187646383729397,4.1159279935668405,2.2785345442572362,0.6167689079552505,
331,afd183e4ec52,0.6703832796938334,0.592331301807459,0.1629703933310834,0.1629703933310834,0.5739025727134845,0.9678014033309773,1.0078205108613907,0.007820510861390684,0.18041950804122828,0.5718262195587158,2.122382138398524,1.030789706404938,1.8138714544307204,0.09392882026248839,2.670723536617472,4.247705933006566,1.8853968589634704,1.2529015745397238,
332,7059c45aaced,0.8227741642571436,0.6025496595549948,-0.20408337076397925,0.20408337076397925,0.571347701580499,0.9678959851707581,1.0051373557913668,0.00513735579136676,-0.1926209085157725,0.5760500431060791,0.454210291216251,1.5262449965720781,1.1265606458735076,0.1517301709846588,1.7378507773415945,2.213322741193468,2.7296844039830157,3.0737855181154234,
333,b55a762524b0,4.8111495666964865,0.9848238146973559,-0.603913229017052,0.603913229017052,0.7839786275174099,0.9720748072609562,1.2080371429710026,0.20803714297100262,-0.13974099832640868,0.5735867023468018,2.270186723554237,0.18176521982845317,1.4941137750177877,0.6380039628638265,1.3975634561013432,2.837270381497341,2.661702855492847,1.9038856776765156,
334,b788ca6b9a94,3.404253470149527,0.575312107065625,0.11347297215991019,0.11347297215991019,0.5683998074797978,0.9729236189015934,0.8313070552568051,0.16869294474319485,-0.262914529345707,0.5639338493347168,2.2318941735805193,0.5429821062071966,0.5708240490100087,0.4976071256887814,2.6737493144379143,0.851934977695116,0.675179960020186,1.6866970050064731,
335,691a2362709c,17.474420918700638,2.7671595013112764,-1.4688859928722382,1.4688859928722382,2.3633611756043873,0.9336387210470106,1.822850790670797,0.8228507906707969,0.36705773129465874,0.5680375099182129,2.156055311567834,0.5333535414773127,1.8391984660283243,2.1442174811388504,2.1462766751780116,2.5156250035939323,2.889654608890762,1.1127074681184823,
336,2a3af331e377,2.2070771817268464,0.46957517110407154,-0.12375479884637741,0.12375479884637741,0.45649930552031986,0.9805293345450969,0.8924576167004469,0.10754238329955312,-0.3637032390001633,0.5719244480133057,0.37114729326160667,1.192056499071942,0.5395702701001701,0.20332783303675006,3.519183475791238,1.1031287941587582,2.3118599737511483,3.2183544427622204,
337,634dc98e8a9a,4.109110103848373,0.8926449444881146,-0.32563143650515497,0.32563143650515497,0.8375993009337908,0.9640340667398576,1.194860286657532,0.19486028665753197,0.1091406077516339,0.5691537857055664,1.7448313671404203,0.338830703180256,1.7251088105684362,0.7278191183170346,0.5791221218579297,4.145352711024738,1.4901542036300295,1.2162787250623852,
338,e54bec5e0332,0.9630621384076622,0.602608139814915,0.154679580800635,0.154679580800635,0.5869505653500635,0.9640005125758282,0.9630989052002594,0.036901094799740575,0.07234590113406539,0.5805437564849854,2.487473731348713,0.8000949846244845,1.6676622930700855,0.07070986000257684,3.097521256502268,2.5757539665607645,1.7262763261640048,1.1711241179264058,
339,ebe3a8fcf3f6,1.703705112581848,0.6363221503552267,0.04986448189084942,0.04986448189084942,0.6393021318581948,0.956380762188574,0.915400537150499,0.08459946284950104,-0.13889374092110754,0.5668671131134033,1.3103909373753175,1.8614758339662392,1.0062260046393683,0.15537512251817143,3.5067168114159077,1.6640991132955347,1.997804997829866,2.958410128983479,
340,066e2d44d4cd,7.1424882819864175,1.2633360496821513,-0.8437734292968609,0.8437734292968609,0.9475641826756273,0.9753663444184056,1.3147375146789588,0.31473751467895883,-0.14153145373327308,0.568368673324585,1.641221240927437,1.1896033606378185,1.283337726386581,0.6996226061564939,1.7017877630929759,3.3133241848483252,2.4681200386934337,3.949723237699794,
