eval,key,objective,RMSE,diff_mean,mean_error,diff_std,pearson_r,slope,slope_error,intercept,elapsed_s,D_H,D_C,D_N,D_O,Q_H,Q_C,Q_N,Q_O,error
11,2edb95d5eb23,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5730264186859131,2.4796734531105415,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
12,e64690882c17,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5725066661834717,2.487437503148396,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
13,677637e3dcf8,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.574193000793457,2.4922359499621454,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
14,390f910a1ce0,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5660300254821777,2.4952015531862513,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
15,4de8e8b1dee0,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5686721801757812,2.4970343967758946,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
16,795d60f7b895,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5680525302886963,2.4981671564103562,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
17,0a47f23a0872,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5719864368438721,2.498867240365538,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
18,cc4a02a9ff48,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5741984844207764,2.4992999160448184,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
19,b27159f1ecdf,0.35595082141681156,0.4954194090379602,-0.35595082141681156,0.35595082141681156,0.347267485902758,0.9877976824246006,0.9457185682718751,0.05428143172812494,-0.47706348856124503,0.5670220851898193,2.4996332716163634,0.8,0.6,0.2,1.0,2.6,3.4,3.0,
20,d589807b84b2,0.3259962434816556,0.5007865812491022,-0.3259962434816556,0.3259962434816556,0.3831079155586385,0.9850015785167946,0.9411172238480111,0.05888277615198889,-0.4573754249364615,0.5734903812408447,2.4996332716163634,0.9549150281252627,0.6,0.2,1.0,2.6,3.4,3.0,
21,56f15b8b80c1,0.199194712832497,0.592573047773591,-0.199194712832497,0.199194712832497,0.5624330295726327,0.966653832550227,0.9135018984545906,0.08649810154540938,-0.3921891760877202,0.561866283416748,2.4996332716163634,1.5450849718747368,0.6,0.2,1.0,2.6,3.4,3.0,
22,b2d1266bce4e,0.11612603680544734,0.6945464745748023,-0.11612603680544734,0.11612603680544734,0.6900987325173288,0.9490489239814253,0.8898695048200461,0.11013049517995388,-0.36184906916736614,0.568333625793457,2.4996332716163634,1.9098300562505257,0.6,0.2,1.0,2.6,3.4,3.0,
23,9c2121be4218,0.0653388394193891,0.7662218333532073,-0.0653388394193891,0.0653388394193891,0.7693720827329037,0.9361709903594713,0.8735385763486775,0.1264614236513225,-0.3474994203341695,0.5679359436035156,2.4996332716163634,2.1352549156242113,0.6,0.2,1.0,2.6,3.4,3.0,
24,52c871532a40,0.03468685131596394,0.8118042846066845,-0.03468685131596394,0.03468685131596394,0.8173747632029695,0.9276369142363512,0.8629931419907031,0.1370068580092969,-0.3403763930674396,0.5648133754730225,2.4996332716163634,2.2745751406263146,0.6,0.2,1.0,2.6,3.4,3.0,
25,315fc8ba9e90,0.016135425744155715,0.8400643307583014,-0.016135425744155715,0.016135425744155715,0.8464457150910977,0.9221956862053571,0.8563515685851313,0.14364843141486872,-0.33664363832976035,0.5652227401733398,2.4996332716163634,2.360679774997897,0.6,0.2,1.0,2.6,3.4,3.0,
26,8e1cb0024379,0.0048443784306010425,0.8574817331862142,-0.0048443784306010425,0.0048443784306010425,0.8641410525637907,0.9187820702400343,0.8522104564436587,0.14778954355634133,-0.33459223559503687,0.5635874271392822,2.4996332716163634,2.4138953656284174,0.6,0.2,1.0,2.6,3.4,3.0,
27,3d14ddc72a30,0.0020624677472327324,0.8682101878025715,0.0020624677472327324,0.0020624677472327324,0.8749643204155253,0.9166560651945264,0.849639642190269,0.150360357809731,-0.3334213871801282,0.5781030654907227,2.4996332716163634,2.4467844093694797,0.6,0.2,1.0,2.6,3.4,3.0,
28,6ebd4a9489ab,0.0045885052048353255,0.8721472995331568,0.0045885052048353255,0.0045885052048353255,0.8789223759693298,0.9158713466452825,0.8486921995969124,0.15130780040308756,-0.33300928253148987,0.5671088695526123,2.4996332716163634,2.458880876038326,0.6,0.2,1.0,2.6,3.4,3.0,
29,64f50dc89965,2.3336093171864536e-05,0.8649645982951905,-2.3336093171864536e-05,2.3336093171864536e-05,0.8716959415089228,0.9173011237628115,0.8504190225457365,0.14958097745426346,-0.33376823848067727,0.5662331581115723,2.4996332716163634,2.4368241557081873,0.6,0.2,1.0,2.6,3.4,3.0,
30,3e3610e95710,0.0018615932392020017,0.8621081765082125,-0.0018615932392020017,0.0018615932392020017,0.86881526518102,0.9178674720539547,0.8511037293542665,0.14889627064573352,-0.334078778594327,0.5635018348693848,2.4996332716163634,2.428066137218627,0.6,0.2,1.0,2.6,3.4,3.0,
31,6da290461545,5.1884915238651014e-05,0.8650815960280634,5.1884915238651014e-05,5.1884915238651014e-05,0.8718138484929093,0.9172778992123921,0.8503909529414082,0.1496090470585918,-0.3337556463406967,0.5656020641326904,2.4996332716163634,2.437183034626658,0.6,0.2,1.0,2.6,3.4,3.0,
32,c346a33efe34,0.0002484478773918937,0.8646146347859579,-0.0002484478773918937,0.0002484478773918937,0.8713432188507598,0.9173705802166373,0.8505029711757016,0.14949702882429838,-0.3338060441796571,0.566281795501709,2.4996332716163634,2.435750764217646,0.6,0.2,1.0,2.6,3.4,3.0,
33,479d4741ffb6,9.326478437498095e-05,0.864855911234389,-9.326478437498095e-05,9.326478437498095e-05,0.8715864038710036,0.9173226966999682,0.8504450973550354,0.14955490264496463,-0.333779989087793,0.5695135593414307,2.4996332716163634,2.4364907980968287,0.6,0.2,1.0,2.6,3.4,3.0,
34,e7d533154f92,0.0840511854517887,0.8157814592872831,-0.0840511854517887,0.0840511854517887,0.8177547499686976,0.9304804033207361,0.9342990767588455,0.06570092324115451,-0.2306430087375589,0.568993091583252,2.4996332716163634,2.4368241557081873,0.9549150281252627,0.2,1.0,2.6,3.4,3.0,
35,191ed5e13177,0.18772724847074887,0.9134189740378632,-0.18772724847074887,0.18772724847074887,0.900876531933006,0.9378916424495255,1.0874532264229884,0.08745322642298836,0.0073982882970309045,0.5653789043426514,2.4996332716163634,2.4368241557081873,1.5450849718747368,0.2,1.0,2.6,3.4,3.0,
36,4deb5d9e4f61,0.0025303407426025162,0.8671725429752256,0.0025303407426025162,0.0025303407426025162,0.8739173488100863,0.9168448316982751,0.8481944642732905,0.15180553572670952,-0.33617799346710564,0.572021484375,2.4996332716163634,2.4368241557081873,0.5901699437494743,0.2,1.0,2.6,3.4,3.0,
37,c3d2e32a19f3,0.06417233699382444,0.926559288386457,0.06417233699382444,0.06417233699382444,0.9315277412493712,0.9051721010406402,0.7987353251670075,0.20126467483299249,-0.38488917068838463,0.5700414180755615,2.4996332716163634,2.4368241557081873,0.3647450843757887,0.2,1.0,2.6,3.4,3.0,
38,333c0a775417,0.010249609884794978,0.8564090725497681,-0.010249609884794978,0.010249609884794978,0.8630120212787055,0.9191017918268525,0.8594887836524009,0.1405112163475991,-0.3237580718723351,0.5703945159912109,2.4996332716163634,2.4368241557081873,0.6398291606653799,0.2,1.0,2.6,3.4,3.0,
39,cab465d37640,0.009082779223701196,0.8729565211382063,0.009082779223701196,0.009082779223701196,0.8797024391249619,0.9156625739499661,0.842557397918029,0.15744260208197103,-0.3422029708613911,0.573256254196167,2.4996332716163634,2.4368241557081873,0.5651498134120261,0.2,1.0,2.6,3.4,3.0,
40,88048ca61d5b,0.0003061468899473298,0.864721727849387,-0.0003061468899473298,0.0003061468899473298,0.8714511266934597,0.9173515021705144,0.8506663747014666,0.14933362529853345,-0.33349915743616065,0.5674388408660889,2.4996332716163634,2.4368241557081873,0.6010915208632558,0.2,1.0,2.6,3.4,3.0,
41,2ae52da37062,0.004125882979654842,0.8614755178482533,-0.004125882979654842,0.004125882979654842,0.8681697515571284,0.9180287074019794,0.8540261597796803,0.14597384022031967,-0.3298225449790461,0.5731170177459717,2.4996332716163634,2.4368241557081873,0.6158879826237165,0.2,1.0,2.6,3.4,3.0,
42,bad8f040b98d,0.0003925530143943795,0.8646476443385495,-0.0003925530143943795,0.0003925530143943795,0.8713764314608784,0.9173668768403257,0.8507419289418436,0.14925807105815636,-0.3334169870276232,0.5695621967315674,2.4996332716163634,2.4368241557081873,0.601424854212779,0.2,1.0,2.6,3.4,3.0,
43,38aa07fb6983,0.00046760125358577586,0.8653869637252902,0.00046760125358577586,0.00046760125358577586,0.8721214668818931,0.9172136031835837,0.8499901324824286,0.1500098675175714,-0.3342342401428073,0.568251371383667,2.4996332716163634,2.4368241557081873,0.5981066749052689,0.2,1.0,2.6,3.4,3.0,
44,6b2612edb8f9,1.0720257576832473e-05,0.8649754120163937,-1.0720257576832473e-05,1.0720257576832473e-05,0.8717068396351637,0.9172988814695601,0.8504080130276296,0.14959198697237042,-0.33378018706903784,0.5715198516845703,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.2,1.0,2.6,3.4,3.0,
45,cd76fb51d464,0.00017194775056889644,0.8651324593173417,0.00017194775056889644,0.00017194775056889644,0.8718650919589243,0.9172663267116549,0.8502483742289108,0.14975162577108925,-0.333953704962351,0.5685234069824219,2.4996332716163634,2.4368241557081873,0.5992467846100372,0.2,1.0,2.6,3.4,3.0,
46,22daeed72e90,9.711576112280044e-05,0.8649011895853238,-9.711576112280044e-05,9.711576112280044e-05,0.8716320341610921,0.91731427282012,0.8504835431398778,0.14951645686012216,-0.3336980598742523,0.5654716491699219,2.4996332716163634,2.4368241557081873,0.6002847444925415,0.2,1.0,2.6,3.4,3.0,
47,200bccdffb9c,7.563373489807631e-05,0.8650496819716673,7.563373489807631e-05,7.563373489807631e-05,0.8717816843102419,0.9172834838690948,0.8503324891704707,0.14966751082952934,-0.3338623418185459,0.5519838333129883,2.4996332716163634,2.4368241557081873,0.5996180778244335,0.2,1.0,2.6,3.4,3.0,
48,21b715eda1c1,0.42374982092001096,1.0735343502774983,-0.42374982092001096,0.42374982092001096,0.9940391551191478,0.921790679367916,1.0678574432570143,0.06785744325701426,-0.27234637269075795,0.5620706081390381,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.9549150281252627,1.0,2.6,3.4,3.0,
49,17cc3da3123f,0.7471225742594446,1.5001140584471613,-0.7471225742594446,0.7471225742594446,1.3109499959468744,0.9169932820369151,1.2506725221086477,0.25067252210864766,-0.18782233537739654,0.5510401725769043,2.4996332716163634,2.4368241557081873,0.5999514111584876,1.545084971874737,1.0,2.6,3.4,3.0,
50,111473654cfd,0.21683054608897318,0.9060643378408035,-0.21683054608897318,0.21683054608897318,0.8865832537078031,0.9218965071194865,0.9590242989119434,0.04097570108805659,-0.30825548255239954,0.5614485740661621,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.5901699437494743,1.0,2.6,3.4,3.0,
51,3852a072feaa,0.09042425469490299,0.8635669201671891,-0.09042425469490299,0.09042425469490299,0.8655032241513145,0.9199954031224887,0.8950709715750177,0.1049290284249823,-0.32454178050141336,0.5565052032470703,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.3647450843757887,1.0,2.6,3.4,3.0,
52,e5bd7ba6a13c,0.013824223396757962,0.8630405333391777,-0.013824223396757962,0.013824223396757962,0.8696453160556336,0.9177973559762648,0.8571750384244787,0.14282496157552127,-0.33249511103750995,0.5567116737365723,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.22542485937368567,1.0,2.6,3.4,3.0,
53,8575ef810439,0.03272340027356807,0.8719724006768373,0.03272340027356807,0.03272340027356807,0.8781392617176663,0.9159783111081266,0.8344525753909937,0.1655474246090063,-0.3366458203783651,0.5633773803710938,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.1393202250021031,1.0,2.6,3.4,3.0,
54,105b73b8d732,0.007898521104484092,0.8637956975931581,-0.007898521104484092,0.007898521104484092,0.8704815507756757,0.9175876379022878,0.8542696449197008,0.1457303550802992,-0.3330519193435234,0.55008864402771,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.21453064692482376,1.0,2.6,3.4,3.0,
55,48f48929cb88,0.003682681762700452,0.8655959965797098,0.003682681762700452,0.003682681762700452,0.8723243587961259,0.9171598444747858,0.848602091728299,0.15139790827170096,-0.33411615454495136,0.5503182411193848,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19318438433616275,1.0,2.6,3.4,3.0,
56,ce8d00412cbf,0.002879315171851787,0.8654573200134326,0.002879315171851787,0.002879315171851787,0.8721876710863619,0.9171902970145516,0.8489947910251021,0.1510052089748979,-0.3340433309229153,0.5609791278839111,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19466755132536445,1.0,2.6,3.4,3.0,
57,1446ce063fe1,0.0006635540831941895,0.86487024324962,-0.0006635540831941895,0.0006635540831941895,0.8716005959588381,0.9173231995339358,0.8507273565846334,0.1492726434153666,-0.33372050192283,0.5691797733306885,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.2012038620496071,1.0,2.6,3.4,3.0,
58,14c6909fc8b6,0.0034252194169707303,0.8644403345089491,-0.0034252194169707303,0.0034252194169707303,0.8711607593003322,0.9174252379844943,0.8520788465019613,0.1479211534980387,-0.3334667245297786,0.5707459449768066,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.20629424091118184,1.0,2.6,3.4,3.0,
59,34dd7f947937,0.00010356655928568637,0.8649603748882471,-0.00010356655928568637,0.00010356655928568637,0.8716916793031938,0.9173023441998865,0.8504534353179405,0.1495465646820595,-0.3337716872095966,0.5731902122497559,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.20017125776501982,1.0,2.6,3.4,3.0,
60,a4cc480ec90b,0.0005345758211940602,0.8650643177951735,0.0005345758211940602,0.0005345758211940602,0.8717962709062143,0.9172785062850748,0.8501412908737814,0.14985870912621857,-0.3338300011487624,0.5713765621185303,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.1989942104500021,1.0,2.6,3.4,3.0,
61,6335b758eab3,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5747616291046143,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,1.0,2.6,3.4,3.0,
62,55c87e5f2711,0.0002578509009155119,0.8650190803964666,0.0002578509009155119,0.0002578509009155119,0.8717508091889885,0.9172888530571898,0.8502766307231998,0.1497233692768002,-0.3338047559549133,0.5733387470245361,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19950459109340904,1.0,2.6,3.4,3.0,
63,ee9affb40d2c,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.571420431137085,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,1.5278640450004204,2.6,3.4,3.0,
64,e6eb833b78d4,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5753095149993896,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,2.472135954999579,2.6,3.4,3.0,
65,0328de7304ed,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.56722092628479,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.055728090000841,2.6,3.4,3.0,
66,da0cefe600f3,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5727853775024414,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.416407864998738,2.6,3.4,3.0,
67,d86fc3b118ba,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5588579177856445,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.639320225002103,2.6,3.4,3.0,
68,550d1298d663,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5666725635528564,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.777087639996635,2.6,3.4,3.0,
69,334da299244c,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.570155143737793,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.8622325850054677,2.6,3.4,3.0,
70,87ba01a05761,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5735969543457031,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.914855054991167,2.6,3.4,3.0,
71,ef7106611b9a,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5637178421020508,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9473775300143004,2.6,3.4,3.0,
72,35d3b1831895,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.561434268951416,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9674775249768666,2.6,3.4,3.0,
73,667d09b617de,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5698919296264648,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.979900005037434,2.6,3.4,3.0,
74,82bd922a5417,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5688064098358154,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9875775199394323,2.6,3.4,3.0,
75,4f32b3067040,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5742380619049072,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9923224850980015,2.6,3.4,3.0,
76,a2d11200a029,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5677964687347412,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9952550348414313,2.6,3.4,3.0,
77,130500041fe4,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5674960613250732,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9970674502565706,2.6,3.4,3.0,
78,92db3e293b6c,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5655350685119629,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9981875845848607,2.6,3.4,3.0,
79,82d14642c363,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5589168071746826,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9988798656717095,2.6,3.4,3.0,
80,5481464a29f6,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5575196743011475,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9993077189131507,2.6,3.4,3.0,
81,7dfaffcd61e7,7.71262416390387e-05,0.8649896767742568,7.71262416390387e-05,7.71262416390387e-05,0.8717212120062243,0.9172956013116843,0.8503650286945272,0.14963497130547276,-0.3337882471636926,0.5636003017425537,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.6,3.4,3.0,
82,fdb3430b2c72,0.0005678173759442633,0.8532494057099024,-0.0005678173759442633,0.0005678173759442633,0.8598893886470805,0.9195894921126638,0.8507344185349675,0.14926558146503255,-0.3336090086002342,0.565253734588623,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.218847050625473,3.4,3.0,
83,80b6b15fc97c,0.0006494882526067165,0.8871452388181083,0.0006494882526067165,0.0006494882526067165,0.8940489573421383,0.9129248398629384,0.849948342562938,0.15005165743706195,-0.3341455947633999,0.5677018165588379,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,3.2811529493745266,3.4,3.0,
84,ba08e73c44dd,0.0021227761985844374,0.8346682353356093,-0.0021227761985844374,0.0021227761985844374,0.8411610855543812,0.9231827921515823,0.8516222008966738,0.14837779910332616,-0.3331831484531643,0.5662641525268555,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,1.5623058987490537,3.4,3.0,
85,f2d3bcda53f0,0.0002382677782690096,0.8688942396213962,0.0002382677782690096,0.0002382677782690096,0.8756561315568705,0.9165291053617621,0.8502674537884237,0.14973254621157628,-0.33384481464372456,0.5636100769042969,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.722979442565178,3.4,3.0,
86,9d4647875f47,0.00023537833886901893,0.8688192046530482,0.00023537833886901893,0.00023537833886901893,0.8755805134408912,0.9165438514170623,0.8502692216881511,0.1497307783118489,-0.3338437595473155,0.5770206451416016,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.7206308970493813,3.4,3.0,
87,4145e05ae5bf,1.6666186706287406e-05,0.8636670791071063,1.6666186706287406e-05,1.6666186706287406e-05,0.8703883248981503,0.9175548439870598,0.8504007756323442,0.14959922436765583,-0.3337689486926725,0.5736334323883057,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.5579655811786908,3.4,3.0,
88,60cfc019d2c6,0.00018684092814269185,0.8596325556216986,-0.00018684092814269185,0.00018684092814269185,0.8663223835684076,0.9183443832410766,0.8505185292600819,0.14948147073991813,-0.33370972405068966,0.5618898868560791,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.4284338287222815,3.4,3.0,
89,d8e6d911263c,2.7550097381570447e-05,0.8639006110361719,2.7550097381570447e-05,2.7550097381570447e-05,0.8706236739430688,0.9175090840090686,0.8503943583830585,0.14960564161694145,-0.33377238294111616,0.5666365623474121,2.4996332716163634,2.4368241557081873,0.5999514111584876,0.19983792442914633,3.9996410967334066,2.5654030291241514,3.4,3.0,
