run,scan_value,zn_n_distance,imh_total_charge,zn_charge,wat6_charge,zn_6wat_charge,output_path
run110,9.0,13.259739664180987,1.0000000029430911e-08,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run110/1ImH_6Wat_1Hbond_IMH_9.0_full/detailed.out
run110,9.0,13.259739664180987,,,0.0,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run110/1ImH_6Wat_1Hbond_IMH_9.0_full/detailed.out
run113,-0.1,4.15973966421436,-9.999999995603803e-09,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_m0.1_full/detailed.out
run113,0.0,4.259739664185972,3.122502256758253e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_full/detailed.out
run113,0.1,4.359739664157584,-2.0816681711721685e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_0.1_full/detailed.out
run113,0.2,4.459739664226648,3.469446951953614e-18,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_0.2_full/detailed.out
run113,0.5,4.759739664218344,-1.3877787807814457e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_0.5_full/detailed.out
run113,1.0,5.259739664162147,-3.469446951953614e-18,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_1.0_full/detailed.out
run113,1.5,5.7597396641945195,-9.999999987797548e-09,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_1.5_full/detailed.out
run113,2.0,6.259739664150032,4.163336342344337e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_2.0_full/detailed.out
run113,2.5,6.7597396641912875,1.000000000861423e-08,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_2.5_full/detailed.out
run113,3.0,7.259739664223659,-1.3877787807814457e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_3.0_full/detailed.out
run113,4.0,8.259739664199834,9.999999987797548e-09,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_4.0_full/detailed.out
run113,5.0,9.259739664167125,2.0816681711721685e-17,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_5.0_full/detailed.out
run113,6.0,10.259739664163893,6.938893903907228e-18,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_6.0_full/detailed.out
run113,7.0,11.259739664237522,9.999999987797548e-09,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_7.0_full/detailed.out
run113,8.0,12.259739664204812,-6.938893903907228e-18,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_8.0_full/detailed.out
run113,9.0,13.259739664180987,9.999999966980866e-09,,,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run113/1ImH_6Wat_1Hbond_IMH_9.0_full/detailed.out
run115,-0.1,4.15973966421436,,,9.999999994736442e-09,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_m0.1_full/detailed.out
run115,0.0,4.259739664185972,,,5.551115123125783e-17,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_full/detailed.out
run115,0.1,4.359739664157584,,,1.9999999989472883e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_0.1_full/detailed.out
run115,0.2,4.459739664226648,,,-9.999999994736442e-09,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_0.2_full/detailed.out
run115,0.5,4.759739664218344,,,9.999999994736442e-09,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_0.5_full/detailed.out
run115,1.0,5.259739664162147,,,1.0000000161269895e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_1.0_full/detailed.out
run115,1.5,5.7597396641945195,,,2.220446049250313e-16,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_1.5_full/detailed.out
run115,2.0,6.259739664150032,,,-1.1102230246251565e-16,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_2.0_full/detailed.out
run115,2.5,6.7597396641912875,,,-9.99999993922529e-09,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_2.5_full/detailed.out
run115,3.0,7.259739664223659,,,2.7755575615628914e-16,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_3.0_full/detailed.out
run115,4.0,8.259739664199834,,,1.0000000050247593e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_4.0_full/detailed.out
run115,5.0,9.259739664167125,,,-1.9999999767428278e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_5.0_full/detailed.out
run115,6.0,10.259739664163893,,,-1.0000000050247593e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_6.0_full/detailed.out
run115,7.0,11.259739664237522,,,-1.0000000105758744e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_7.0_full/detailed.out
run115,8.0,12.259739664204812,,,2.0000000044984034e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_8.0_full/detailed.out
run115,9.0,13.259739664180987,,,-2.0000000156006337e-08,,/home/zbai29/data/qmmm_test/react_benchmark/Zn_scan_IMH/SP_init/run115/1ImH_6Wat_1Hbond_IMH_9.0_full/detailed.out
