Phase,Run,Method,BSSE,Complex,dE_0.0_m0.4,dE_0.0_m0.3,dE_0.0_m0.2,dE_0.0_m0.1
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",no,1Zn_0MIm_1MeOH,64.78734315707698,28.421628005075036,9.39509126896155,1.1855312045954634
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",no,1Zn_1MImH_0MeOH,59.463944422255736,26.36546392692253,8.873578716767952,0.7201455971808173
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",no,1Zn_1MIm_0MeOH,25.726948911848012,11.25379723525839,3.6593049945076928,0.29324378416640684
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",yes,1Zn_0MIm_1MeOH,64.84398463205434,28.45672306063352,9.905733079853235,1.4811234987864736
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",yes,1Zn_1MImH_0MeOH,58.60058392607607,25.515081461169757,8.389034501626156,-0.2171595630934462
SP_init,run102,"Molpro PNO-LCCSD(T)-F12 avtz-f12 (Zn avtz-pp-f12) ldf-hf,energy=1.d-8,orbital=1.d-7;twoint=1.d-15;oneint=1.d-15;",yes,1Zn_1MIm_0MeOH,25.511517527978867,11.441700545256026,3.161033676296938,0.8245702343992889
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,no,1Zn_0MIm_1MeOH,74.84335797186941,34.35576452547684,12.587502889335155,2.649835948366672
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,no,1Zn_1MImH_0MeOH,69.27491599041969,32.40201159170829,12.069681653520092,2.5482329132501036
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,no,1Zn_1MIm_0MeOH,31.193632908398286,14.51959883980453,5.360910543007776,1.1183424401097
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,yes,1Zn_0MIm_1MeOH,75.1921851199586,34.60009292513132,12.74463192280382,2.7321009868755937
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,yes,1Zn_1MImH_0MeOH,69.69541167560965,32.71285964362323,12.256175070535392,2.6358806614298373
SP_init,run41,M052X aug-cc-pVTZ D3ZERO RIJCOSX AutoAux VERYTIGHTSCF DEFGRID3 PCDTrimAuxJ NoAutoStart,yes,1Zn_1MIm_0MeOH,31.5546003843192,14.77492060791701,5.50525466655381,1.1784596811048687
SP_init,run8,mDFTB3D3/3ob_prime,no,1Zn_0MIm_1MeOH,65.77139999999963,30.554000000000087,10.407900000000154,1.3989999999994325
SP_init,run8,mDFTB3D3/3ob_prime,no,1Zn_1MImH_0MeOH,67.90109999999913,27.42280000000028,7.9804000000003725,0.7219999999997526
SP_init,run8,mDFTB3D3/3ob_prime,no,1Zn_1MIm_0MeOH,26.54569999999876,10.907999999999447,3.1749999999992724,0.19839999999931024
